"city","name","street_address","locality","address_region","postal_code","phone","website"
"Melrose","Watertown Holistic Health","557 Mount Auburn St Ste 201","Watertown","MA","02472","(617) 459-9817","http://www.watertownholistichealth.com"
"Melrose","Saanti Yoga","526 Shirley St","Winthrop","MA","02152","(617) 329-9526",
"Melrose","Life Time Athletic","300 Boylston St","Chestnut Hill","MA","02467","(781) 797-2000","https://www.lifetime.life/life-time-locations/ma-newton-chestnut-hill.html"
"Melrose","Milton Acupuncture","60 Adams St","Milton","MA","02186","(617) 312-7650","http://miltonacupuncture.net"
"Melrose","Pure Barre","1300 Centre St","Newton Center","MA","02459","(617) 332-7873","http://purebarre.com"
"Melrose","Well Within - Massage and Integrated Health","697 Washington St","Newton","MA","02458","(617) 209-9355","http://www.bewellwithin.com"
"Melrose","Barre & Soul","450 Main St","Melrose","MA","02176","(857) 488-4348","https://www.barresoul.com/melrose"
"Melrose","Life Time Athletic","300 Boylston St","Newton Highlands","MA","02461","(781) 797-2000","https://www.lifetime.life"
"Melrose","Inner Strength","309 Main St","Watertown","MA","02472","(617) 924-0111","http://www.innerstrengthstudios.com"
"Melrose","World Gym","1201 Broadway","Saugus","MA","01906","(781) 231-0000","http://www.worldgym.com"
"Melrose","Cambridge Athletic Club","215 1st St","Cambridge","MA","02142","(617) 286-5006","http://www.cambridgeathletic.com/"
"Melrose","Psychic Reading and Crystals","109 Mount Vernon St Apt 3","Boston","MA","02108","(617) 306-8720",
"Melrose","Equinox","4 Avery St","Boston","MA","02111","(617) 375-8502","http://www.sarnidrycleaners.com"
"Melrose","Cambridge Racquet & Fitness Club","215 1st St","Cambridge","MA","02142","(617) 491-8989",
"Melrose","Healthworks Fitness Center","137 Newbury St","Boston","MA","02116","(617) 859-7700","http://healthworksfitness.com"
"Melrose","Equinox","131 Dartmouth St","Boston","MA","02116","(617) 578-8918","http://www.equinox.com"
"Melrose","Fitness Together","36 Newbury St","Boston","MA","02116","(617) 247-3900","http://corp.fitnesstogether.com"
"Melrose","Boston Sports Clubs","361 Newbury St","Boston","MA","02115","(617) 867-0100","https://www.bostonsportsclubs.com/clubs/newbury-street"
"Melrose","Cabral Stephen Studios","540 Tremont St Ste 9","Boston","MA","02116","(617) 426-0008","http://www.stephencabralstudio.com"
"Melrose","Planet Fitness","1 Washington Mall Lbby L3","Boston","MA","02108","(617) 248-3877",
"Melrose","Beacon Hill Athletic Club","85 Atlantic Ave","Boston","MA","02110","(617) 742-0055","http://beaconhillathleticclubs.com"
"Melrose","Ultimate Bootcamp","66 Beacon St","Boston","MA","02108","(617) 787-1224",
"Melrose","Btone Fitness","30 Newbury St","Boston","MA","02116","(617) 578-8663","http://www.btonefitness.com"
"Melrose","Pilates Back Bay","376 Boylston St 3rd Floor","Boston","MA","02116","(617) 266-8080","http://www.pilatesbb.com"
"Melrose","David Barton Gym","50 Park Plz","Boston","MA","02116","(617) 830-6745","http://www.davidbartongym.com"
"Melrose","Cyc Fitness Partners","50 Park Plz","Boston","MA","02116","(857) 305-5650","https://cycfitness.com/studios/boston"
"Melrose","Lynx Fitness","50 Park Plz","Boston","MA","02116","(857) 990-3785",
"Melrose","Gyrotonic Boston Central","364 Boylston St Ste 404","Boston","MA","02116","(617) 236-5131","http://www.gyrotonicbostoncentral.com"
"Melrose","Bally Total Fitness","17 Winter St","Boston","MA","02108","(617) 338-9001","http://www.ballyfitness.com"
"Melrose","Planet Fitness","17 Winter St","Boston","MA","02108","(617) 482-1210","http://www.planetfitness.com"
"Melrose","Urban Fitness","31 Saint James Ave","Boston","MA","02116","(617) 936-4995",
"Melrose","The Bar Method","234 Clarendon St","Boston","MA","02116","(617) 236-4455","http://barmethod.com"
"Melrose","Bish Two","10 Saint James Ave","Boston","MA","02116","(857) 250-2923",
"Melrose","Orangetheory Fitness","10 Saint James Ave","Boston","MA","02116","(617) 936-4890","http://www.orangetheoryfitness.com"
"Melrose","Boston Sports Clubs","10 Franklin St","Boston","MA","02110","(617) 695-9944","https://www.bostonsportsclubs.com/clubs/downtown-crossing"
"Melrose","Resistance Flexibility","561 Boylston St","Boston","MA","02116","(857) 263-7971","https://www.thegeniusofflexibility.com"
"Melrose","Barry's Bootcamp","30 Chauncy St","Boston","MA","02111","(857) 350-4019","http://www.barrysbootcamp.com"
"Melrose","One2One BodyScapes","197 Clarendon St","Boston","MA","02116","(617) 375-0866",
"Melrose","ATI Physical Therapy","85 Franklin St","Boston","MA","02110","(857) 284-4399","http://www.atipt.com"
"Melrose","Intellect Escorts Adult","200 Clarendon St","Boston","MA","02116","(857) 400-9519",
"Melrose","Wah-Lum Kung-Fu Athletic Assn","17 Edinboro St","Boston","MA","02111","(617) 350-7530","http://www.wahlumpai.us"
"Melrose","The Bar Method","75 Federal St","Boston","MA","02110","(857) 239-9815","http://barmethod.com"
"Melrose","Fisique","50 Congress St","Boston","MA","02109","(617) 228-5131","http://www.fisique-boston.com"
"Melrose","50 Congress Fitness","50 Congress St","Boston","MA","02109","(617) 228-5131","http://www.fisique-boston.com"
"Melrose","Fitness Together","145 Hanover St","Boston","MA","02108","(617) 778-2426","http://corp.fitnesstogether.com"
"Melrose","Creekwood Apartments","101 Federal St","Boston","MA","02110","(857) 233-4726",
"Melrose","B Spoke Studios","101 Federal St","Boston","MA","02110","(617) 951-9900","http://www.bspokestudios.com"
"Melrose","Boston Sports Clubs","100 Summer St","Boston","MA","02110","(617) 482-8881","https://www.bostonsportsclubs.com/clubs/summer-street-the-boston-racquet"
"Melrose","UFC Gym","76 Lincoln St","Boston","MA","02111","(857) 350-4778","http://www.ufcgym.com"
"Melrose","thirty30","70 Lincoln St Unit L311","Boston","MA","02111","(314) 910-2601","http://www.thirty30.com"
"Melrose","Draka Fitness","74 Lincoln St","Boston","MA","02111","(857) 350-4778",
"Melrose","Aumm Yoga","6 Liberty Square","Boston","MA","02109","(508) 444-2058","http://aummyoga.com"
"Melrose","Fitness Hub","223 Newbury St","Boston","MA","02116","(617) 530-1184","http://www.fitnesshubshop.com"
"Melrose","Cenegenics Boston","15 Broad St","Boston","MA","02109","(857) 263-7490",
"Melrose","Shinkendo Boston","90 Tyler St","Boston","MA","02111","(781) 875-1173",
"Melrose","Next Level Fitness","133 Endicott St","Boston","MA","02113","(617) 487-4001","http://nlfhealth.com"
"Melrose","Equinox","225 Franklin St","Boston","MA","02110","(617) 426-2140","http://www.equinox.com"
"Melrose","Get In Shape For Women","249 Newbury St Ste C2","Boston","MA","02116","(617) 266-0483","http://www.getinshapeforwomen.com"
"Melrose","Velo-City","43 Fairfield St","Boston","MA","02116","(617) 536-0919",
"Melrose","Fitness Together","321 Columbus Ave","Boston","MA","02116","(617) 262-0021","http://corp.fitnesstogether.com"
"Melrose","Personal Best Fitness","480 Tremont St","Boston","MA","02116","(617) 670-0631",
"Melrose","Fitcorp","800 Boylston St","Boston","MA","02199","(617) 262-2050",
"Melrose","Crossfit The Taj","133 Salem St","Boston","MA","02113","(857) 991-1902",
"Melrose","Sweat Box","800 Boylston St","Boston","MA","02199","(617) 905-3666","http://www.sweat-box.com"
"Melrose","Flywheel","800 Boylston St","Boston","MA","02199","(617) 300-0388","http://www.flywheelsports.com"
"Melrose","TITLE Boxing Club","338 Newbury St","Boston","MA","02115","(617) 426-9464","http://titleboxingclub.com"
"Melrose","Mystryde","456 Hanover St","Boston","MA","02113","(857) 284-7763","http://www.mystryde.com"
"Melrose","Ride Northend","420 Commercial St","Boston","MA","02109","(857) 991-1497","http://www.ridenorthend.com"
"Melrose","Bsc Newbury","361 Newbury St","Boston","MA","02115","(617) 867-0541","http://mysportsclub.com"
"Melrose","Bosse City Club & Spa","350 3rd St","Cambridge","MA","02142","(617) 252-0020","http://bossecityclub.com"
"Melrose","Bish Three","270 3rd St","Cambridge","MA","02142","(617) 714-5280",
"Melrose","Orangetheory Fitness","270 3rd St","Cambridge","MA","02142","(617) 714-5280","http://www.orangetheoryfitness.com"
"Melrose","Peter Welch's Gym","371 Dorchester Ave","South Boston","MA","02127","(617) 765-4091","http://peterwelchsgym.rtrk.com/?scid=2100459&reference_id=0&publisher=yellowpages&placement=ypwebsitesrpr&action_target=listing_website"
"Melrose","Jae H Kim Tae Kwon Do Institute","102 Brookline Ave","Boston","MA","02215","(617) 266-5050","http://tkd-boston.com"
"Melrose","Gold's Gym","71 Lansdowne St","Boston","MA","02215","(617) 262-1760","http://www.goldsgym.com"
"Melrose","Gold's Gym","323 Dorchester Ave","Boston","MA","02127","(617) 268-5500","http://www.goldsgym.com/southbostonma"
"Melrose","Leap Fitness","71 Lansdowne St","Boston","MA","02215","(617) 536-6066",
"Melrose","Back Bay Fit","400 Commonwealth Ave Ste 13","Boston","MA","02215","(781) 643-0002","http://www.backbayfit.com"
"Melrose","Anthrofit Training","400 Commonwealth Ave","Boston","MA","02215","(914) 497-8344","http://anthrofittraining.com"
"Melrose","ATI Physical Therapy","197 Massachusetts Ave","Boston","MA","02115","(617) 399-7330","http://www.atipt.com"
"Melrose","Burn Fitness Studios","547 Columbus Ave","Boston","MA","02118","(617) 504-2789","http://www.burnfitboston.com"
"Melrose","barre3","1511 Washington St","Boston","MA","02118","(617) 375-0033","http://www.barre3.com"
"Melrose","Club","15 Channel Ctr St","Boston","MA","02210","(857) 250-4140","https://everybodyfights.com"
"Melrose","Boston Judo Club","12 B St","Boston","MA","02127","(617) 268-9893","http://www.bostonjudo.com"
"Melrose","J & M Sports Management","100 Brookline Ave","Boston","MA","02215","(617) 266-7700","http://crossfitfenway.com"
"Melrose","Firebreather Fitness","100 Brookline Ave","Boston","MA","02215","(857) 239-9444",
"Melrose","South End Fitness Center","35 Northampton St","Boston","MA","02118","(617) 534-5822","http://www.bphc.org"
"Melrose","Boston University Nutrition","635 Commonwealth Ave","Boston","MA","02215","(617) 353-2721","http://www.bu.edu"
"Melrose","The Handle Bar Indoor Cycling Studio","1336 Boylston St","Boston","MA","02215","(857) 239-9789","http://handlebarcycling.com"
"Melrose","Phoenix Multi Sport Inc","785 Albany St","Boston","MA","02118","(857) 239-8422",
"Melrose","Life Fitness","465 E 3rd St","Boston","MA","02127","(508) 934-6048","http://lifetimefitness.com"
"Melrose","Bodyscapes Fitness Longwood","77 Avenue Louis Pasteur","Boston","MA","02115","(617) 738-9229","http://www.bodyscapesfitness.com"
"Melrose","South End Fitness Center","1010 Massachusetts Ave","Boston","MA","02118","(617) 534-5395","http://www.bphc.org"
"Melrose","ATI Physical Therapy","425 Brookline Ave","Boston","MA","02215","(617) 232-4018","http://www.atipt.com"
"Melrose","Sufi Order International Greater Boston",,"Boston","MA","02119","(617) 522-0800",
"Melrose","Broadway Jiu-Jitsu and Fitness","36 W Broadway","South Boston","MA","02127","(617) 269-2553","http://www.broadwayjiujitsu.com"
"Melrose","Regan's Motivated Fitness","315 W Broadway","South Boston","MA","02127","(617) 269-5555","http://www.regansmotivatedfitness.com"
"Melrose","Fitcorp","529 Main St","Charlestown","MA","02129","(617) 242-6103",
"Melrose","Ultimate Bootcamp",,"Brighton","MA","02135","(617) 787-1224",
"Melrose","Health Effects Institute","120 2nd Ave","Charlestown","MA","02129","(617) 886-9330",
"Melrose","The Handle Bar","141 Dorchester Ave","South Boston","MA","02127","(617) 451-1270","http://handlebarcycling.com"
"Melrose","Life Time Fitness","8 Allston St","Charlestown","MA","02129","(617) 823-0464","http://lifetimefitness.com"
"Melrose","On The Point Fitness","1 Everett St","East Boston","MA","02128","(617) 874-8885",
"Melrose","Boston Fit Body","24 Cambridge St","Charlestown","MA","02129","(617) 337-3738","http://www.fbbcboston.com"
"Melrose","Deluxe Life Fitness","28 Damrell St","South Boston","MA","02127","(617) 315-7375",
"Melrose","Body By Brandy Fitness Center & Day Spa","2181 Washington St","Roxbury","MA","02119","(617) 442-2187",
"Melrose","Chippewas Athletic Club","546 Dorchester Ave","South Boston","MA","02127","(617) 269-9755",
"Melrose","Lifted Fitness","803 Summer St","South Boston","MA","02127","(857) 496-1022","http://liftedboston.com"
"Melrose","Dancefit Studio","25 Monmouth St","Brookline","MA","02446","(857) 225-1888","http://www.dancefitstudio.com"
"Melrose","YoFitYoLife","1005 Columbia Rd","South Boston","MA","02127","(857) 888-1799","http://www.yofityolife.com"
"Melrose","C2 Body","840 Summer St  space 203","South Boston","MA","02127","(617) 719-0567",
"Melrose","ATI Physical Therapy","1101 Beacon St Fl 5th","Brookline","MA","02446","(617) 232-6633","http://www.atipt.com"
"Melrose","Force Fit Athletics LLC.",,"Brighton","MA","02135","(617) 435-9152",
"Melrose","Get In Shape For Women","645 Massachusetts Ave","Cambridge","MA","02139","(617) 576-9100","http://www.getinshapeforwomen.com"
"Melrose","Cambridge Insight Meditation","331 Broadway","Cambridge","MA","02139","(617) 441-9038","https://cambridgeinsight.org"
"Melrose","Cambridge Athletic Club","600 Technology Sq","Cambridge","MA","02139","(617) 494-8989",
"Melrose","Gold's Gym","14 Mcgrath Hwy","Somerville","MA","02143","(617) 625-9566","http://www.goldsgym.com"
"Melrose","Ever Fitness","14 Mcgrath Hwy","Somerville","MA","02143","(617) 625-9566","http://www.everfitness.com"
"Melrose","Fitness Together","143 Hampshire St","Cambridge","MA","02139","(617) 547-4244","http://corp.fitnesstogether.com"
"Melrose","Upward Spiral Studio","185 Green St","Cambridge","MA","02139","(617) 491-2940","http://upwardspiralstudio.com"
"Melrose","ATI Physical Therapy","536 Massachusetts Ave","Cambridge","MA","02139","(617) 491-0264","http://www.atipt.com"
"Melrose","VIM Fitness","579 Massachusetts Ave","Cambridge","MA","02139","(617) 577-1100","http://www.vimfitness.com"
"Melrose","Curves","614 Massachusetts Ave","Cambridge","MA","02139","(617) 576-3000","http://www.curves.com"
"Melrose","Bodies By KLS","PO Box 391109","Cambridge","MA","02139","(617) 852-8670",
"Melrose","Curves","1 Kendall Sq","Cambridge","MA","02139","(617) 576-3000","http://www.curves.com"
"Melrose","ATI Physical Therapy","1 Kendall Sq Ste B14104","Cambridge","MA","02139","(617) 491-0264","http://www.atipt.com"
"Melrose","Achieve Fitness","230 Somerville Ave","Somerville","MA","02143","(617) 616-5801","http://www.achievefitnessboston.com"
"Melrose","Fitlab Pilates","1305 Cambridge St","Cambridge","MA","02139","(617) 868-0571","http://www.fitlabpilates.com"
"Melrose","Rx Strength Training","50 Tufts St","Somerville","MA","02145","(617) 823-1924","http://www.rxstrengthtraining.com"
"Melrose","The Handle Bar","1030 Massachusetts Ave","Cambridge","MA","02138","(617) 714-3367","http://handlebarcycling.com"
"Melrose","Inner Space Meditation Center & Gallery","1110 Massachusetts Ave","Cambridge","MA","02138","(617) 547-1110",
"Melrose","Commonwealth Sports Club","1079 Commonwealth Ave","Boston","MA","02215","(617) 586-3823","http://www.commonwealthsportsclub.com"
"Melrose","Wai Kru Mixed Martial Arts","236 Brighton Ave","Allston","MA","02134","(617) 254-2222",
"Melrose","My Gym Children's Fitness Center","1065 Commonwealth Ave","Boston","MA","02215","(617) 789-3669","http://www.my-gym.com"
"Melrose","Ring Boxing Club","971 Commonwealth Ave","Boston","MA","02215","(617) 782-6946","http://www.ringboxingclub.com"
"Melrose","Karma Yoga Studio","971 Commonwealth Ave","Boston","MA","02215","(617) 329-9719","http://www.karmayogastudio.com"
"Melrose","Planet Fitness","175 William F Mcclellan Hwy","Boston","MA","02128","(617) 569-2020",
"Melrose","Healthworks Brookline","325 Harvard St","Brookline","MA","02446","(617) 731-3030","http://www.healthworksfitness.com"
"Melrose","Benefitness Health Club","87 Harvard St","Brookline","MA","02445","(617) 232-7440","https://www.benefitnesshealthclub.com"
"Melrose","Bodyscapes Fitness","1285 Beacon St","Brookline","MA","02446","(617) 232-1010","http://www.bodyscapesfitness.com"
"Melrose","Boston Sports Clubs","15 Gorham St","Allston","MA","02134","(617) 731-4177","https://www.bostonsportsclubs.com/clubs/allston"
"Melrose","Core Correctives","185 Freeman St","Brookline","MA","02446","(617) 935-5658","http://www.corecorrectives.com"
"Melrose","Equinox","27 North Ave","Roxbury","MA","02119","(617) 206-2641","http://www.equinox.com"
"Melrose","Bikini Body by Maria","39 Beacon St","Chelsea","MA","02150","(857) 399-6066",
"Melrose","Melnea Cass Recreation Complex","120 Martin Luther King Blvd","Roxbury","MA","02119","(617) 445-0062","http://www.mass.gov/eea/agencies/dcr/massparks/region-boston/melnea-a-cass-recreational-complex.html"
"Melrose","Sherman Lauren","1333 Beacon St","Brookline","MA","02446","(617) 232-1242",
"Melrose","Fitness Connection","310 Harvard St","Brookline","MA","02446","(847) 697-1010","http://www.fitnessconnectionusa.com"
"Melrose","Japan Karate Association Of Boston","310 Harvard St","Brookline","MA","02446","(617) 566-2966","http://www.jkaboston.com"
"Melrose","Boston Pole Fitness","18 Fordham Rd","Allston","MA","02134","(617) 963-0315","http://bostonpolefitness.com"
"Melrose","Elitethirtynine","39 Harvard St","Brookline","MA","02445","(617) 487-8998",
"Melrose","Get In Shape For Women","1379 Beacon St","Brookline","MA","02446","(617) 487-5415","http://www.getinshapeforwomen.com"
